GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
,"residential building codes for traditional, site-built housing are set by state and local governments.",0,,Named_Organization,No,,state and local governments,0,,,0,,state and local governments,0.0,, state and local governments,0.0
,"manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",0,,Named_Organization,No,,u.s. department of housing and urban development,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0
,"this past week, i reported that the u.s. department of housing and urban development (hud) gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant which they will jointly distribute to tenant associations at privately owned, federally subsidized multifamily housing.",0,,Named_Organization,No,,u.s. department of housing and urban development,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0
,"this past week, i reported that the u.s. department of housing and urban development (hud) gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant which they will jointly distribute to tenant associations at privately owned, federally subsidized multifamily housing.",0,,Named_Organization,No,,aids healthcare foundation,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0
,"this past week, i reported that the u.s. department of housing and urban development (hud) gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant which they will jointly distribute to tenant associations at privately owned, federally subsidized multifamily housing.",0,,Named_Organization,No,,massachusetts alliance of hud tenants,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0
,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",0,,Named_Organization,No,,hud,0,,,0,,"hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0,," hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0
,"just yesterday, ahf settled a class action lawsuit filed by tenants of one its los angeles buildings.",0,,Named_Organization,No,,ahf,0,,,0,,"ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0,," ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0
,"the nonprofit agreed to refund tenants a portion of their rent, hire an elevator consultant, and work with pest control experts to fight bug infestations in its buildings.",0,,Named_Organization,No,,ahf,0,,,0,,"ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0,," ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0
,"the team is not only eligible, but the best qualified applicant.""",0,,Named_Organization,No,,hud,0,,,0,,"hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0,," hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0
,"seattle's mandatory housing affordability (mha) program, like all ""inclusionary zoning"" programs, is predicated on the idea that building new housing somehow makes housing less affordable.",0,,Named_Organization,No,,seattle's mandatory housing affordability (mha) program,0,,,0,,seattle's mandatory housing affordability (mha) program,0.0,, seattle's mandatory housing affordability (mha) program,0.0
