GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"now, officials at the plant told morning edition that the army is producing 36,000 shells a month, up from 24,000 just six months ago.","officials at the plant told morning edition that the army is producing 36,000 shells a month, up from 24,000 just six months ago.",100,Anonymous_Groups,Named_Organization,No,officials,scranton army ammunition plant,21,,,0.0,"the u.s. army was making 14,000 artillery shells a month prior to the conflict.",officials at the plant,0.08648116886615753," the u.s. army was making 14,000 artillery shells a month prior to the conflict.", officials at the plant,0.08648116886615753
"“we’re all about quality jobs, and that’s a quality organization,” bob durkin, the president and chief executive officer of the scranton chamber of commerce said. “so the infusion of additional funding to support is important to us.”","""weâre all about quality jobs, and thatâs a quality organization,"" bob durkin, the president and chief executive officer of the scranton chamber of commerce said. ""so the infusion of additional funding to support is important to us.""",100,Named_Person,Named_Person,Yes,bob durkin,bob durkin,100,president and chief executive officer of the scranton chamber of commerce,president and chief executive officer of the scranton chamber of commerce,1.000000238418579,,the president and chief executive officer of the scranton chamber of commerce,0.0,president and chief executive officer of the scranton chamber of commerce ,president and chief executive officer of the scranton chamber of commerce the president and chief executive officer of the scranton chamber of commerce,0.9662757515907288
"“it’s not $277 million that stays here. but, you know, it’s a good chunk of it,” cartwright said. “and it’s important that we keep that work coming.”","""itâs not $277 million that stays here. but, you know, itâs a good chunk of it,"" cartwright said. ""and itâs important that we keep that work coming.""",100,Named_Person,Named_Person,Yes,matt cartwright,matt cartwright,100,congressman,congressman on the house appropriations committee representing scranton and other parts of northeastern pennsylvania,0.49474215507507324,who sits on the house appropriations committee and represents scranton and other parts of northeastern pennsylvania,"congressman matt cartwright, who sits on the house appropriations committee and represents scranton and other parts of northeastern pennsylvania",0.9999999403953552,congressman who sits on the house appropriations committee and represents scranton and other parts of northeastern pennsylvania,"congressman on the house appropriations committee representing scranton and other parts of northeastern pennsylvania congressman matt cartwright, who sits on the house appropriations committee and represents scranton and other parts of northeastern pennsylvania",0.9392110109329224
"“i don’t really think that people dwell or concentrate on anything that’s going on outside of their sphere of influence,” rich hansen, the commander’s representative at the scranton army ammunition plant, said. we’re kind of busy concentrating on what’s going on in scranton.”","""i donât really think that people dwell or concentrate on anything thatâs going on outside of their sphere of influence,"" rich hansen, the commanderâs representative at the scranton army ammunition plant, said. ""weâre kind of busy concentrating on whatâs going on in scranton.""",100,Named_Person,Named_Person,Yes,rich hansen,rich hansen,100,commander’s representative at the scranton army ammunition plant,commanderâs representative at the scranton army ammunition plant,0.9654470682144165,"but at the scranton army ammunition plant, politics are hardly a concern:",the commanderâs representative at the scranton army ammunition plant,0.7466334104537964,"commander’s representative at the scranton army ammunition plant but at the scranton army ammunition plant, politics are hardly a concern:",commanderâs representative at the scranton army ammunition plant the commanderâs representative at the scranton army ammunition plant,0.957891047000885
"“we had a job fair in the middle of a heat wave and there was still a line going out of the door,” danielle weinschenk, the lead public affairs specialist at the tobyhanna army depot said. “we had another one when it was pouring rain, and the same thing happened.”","""we had a job fair in the middle of a heat wave and there was still a line going out of the door,"" danielle weinschenk, the lead public affairs specialist at the tobyhanna army depot said. ""we had another one when it was pouring rain, and the same thing happened.""",100,Named_Person,Named_Person,Yes,danielle weinschenk,danielle weinschenk,100,lead public affairs specialist at the tobyhanna army depot,lead public affairs specialist at the tobyhanna army depot,1.0,"the tobyhanna army depot, which specializes in logistics support and radar equipment for foreign allies such as ukraine, estimates that the company has a $2.4 billion dollar impact on the area and that it is the largest industrial employer in the region.",the lead public affairs specialist at the tobyhanna army depot,0.6724172830581665,"lead public affairs specialist at the tobyhanna army depot the tobyhanna army depot, which specializes in logistics support and radar equipment for foreign allies such as ukraine, estimates that the company has a $2.4 billion dollar impact on the area and that it is the largest industrial employer in the region.",lead public affairs specialist at the tobyhanna army depot the lead public affairs specialist at the tobyhanna army depot,0.9507707357406616
"“with the ukraine support, you know, one day i was sitting there thinking about what needs to be done, and it kind of hit me that what we were doing directly affects whether people live or die,” said jim jarick, a senior technology center engineer at the tobyhanna army depot. “if we aren’t doing our job correctly, people could die tomorrow. and that just put this whole thing in perspective for me.”","""itâs not $277 million that stays here. but, you know, itâs a good chunk of it,"" cartwright said. ""and itâs important that we keep that work coming.""",100,Named_Person,Named_Person,Yes,jim jarick,matt cartwright,40,senior technology center engineer at the tobyhanna army depot,congressman on the house appropriations committee representing scranton and other parts of northeastern pennsylvania,0.1672070026397705,"but for some who work here, these jobs aren’t just about money.","congressman matt cartwright, who sits on the house appropriations committee and represents scranton and other parts of northeastern pennsylvania",0.1673978865146637,"senior technology center engineer at the tobyhanna army depot but for some who work here, these jobs aren’t just about money.","congressman on the house appropriations committee representing scranton and other parts of northeastern pennsylvania congressman matt cartwright, who sits on the house appropriations committee and represents scranton and other parts of northeastern pennsylvania",0.11953724175691605
"“if we aren’t doing our job correctly, people could die tomorrow. and that just put this whole thing in perspective for me.”","""with the ukraine support, you know, one day i was sitting there thinking about what needs to be done, and it kind of hit me that what we were doing directly affects whether people live or die,"" said jim jarick, a senior technology center engineer at the tobyhanna army depot. ""if we arenât doing our job correctly, people could die tomorrow. and that just put this whole thing in perspective for me.""",100,Named_Person,Named_Person,Yes,jim jarick,jim jarick,100,senior technology center engineer at the tobyhanna army depot,senior technology center engineer at the tobyhanna army depot,1.0,"but for some who work here, these jobs aren’t just about money.",a senior technology center engineer at the tobyhanna army depot,0.25686854124069214,"senior technology center engineer at the tobyhanna army depot but for some who work here, these jobs aren’t just about money.",senior technology center engineer at the tobyhanna army depot a senior technology center engineer at the tobyhanna army depot,0.8789923191070557
"mark cancian, a senior advisor at the center for strategic and international studies, told morning edition that ukraine receives around 90,000 artillery shells a month, but that’s still not enough to keep up with russia’s firing power.","officials at the plant told morning edition that the army is producing 36,000 shells a month, up from 24,000 just six months ago.",78,Named_Person,Named_Organization,No,mark cancian,scranton army ammunition plant,24,senior advisor at the center for strategic and international studies,,0.0,"but keeping up with the ukraine’s needs isn’t easy: it’s estimated that russia produces 250,000 artillery shells a month – three times more than the u.s. military’s goal.",officials at the plant,0.06778638064861298,"senior advisor at the center for strategic and international studies but keeping up with the ukraine’s needs isn’t easy: it’s estimated that russia produces 250,000 artillery shells a month – three times more than the u.s. military’s goal.", officials at the plant,0.1434606909751892
"“at the height of last year’s counteroffensive, the ukrainians were firing about 6,000 a day, ” cancian said. “the russians are [firing] probably about 10,000 a day.”","""at the height of last yearâs counteroffensive, the ukrainians were firing about 6,000 a day, "" cancian said. ""the russians are [firing] probably about 10,000 a day.""",100,Named_Person,Named_Person,Yes,mark cancian,mark cancian,100,senior advisor at the center for strategic and international studies,senior advisor at the center for strategic and international studies,1.0,"but keeping up with the ukraine’s needs isn’t easy: it’s estimated that russia produces 250,000 artillery shells a month – three times more than the u.s. military’s goal.",a senior advisor at the center for strategic and international studies,0.12532921135425568,"senior advisor at the center for strategic and international studies but keeping up with the ukraine’s needs isn’t easy: it’s estimated that russia produces 250,000 artillery shells a month – three times more than the u.s. military’s goal.",senior advisor at the center for strategic and international studies a senior advisor at the center for strategic and international studies,0.47980862855911255
"col. olksandr popov, the commander of a ukrainian artillery unit, estimates that they need about 30 to 40 shells to take out one russian target, which is why these artillery shells are at the top of ukraine’s list of needs.",,0,Named_Person,,No,olksandr popov,,0,colonel,,0.0,"the commander of a ukrainian artillery unit,",,0.0,"colonel the commander of a ukrainian artillery unit,",,0.0
"“our first task is to save our people,” popov said. “without artillery, we cannot do this.”","""our first task is to save our people,"" popov said. ""without artillery, we cannot do this.""",97,Named_Person,Named_Person,Yes,olksandr popov,olksandr popov,100,colonel,commander of a ukrainian artillery unit,0.3237197697162628,"the commander of a ukrainian artillery unit,",the commander of a ukrainian artillery unit,1.000000238418579,"colonel the commander of a ukrainian artillery unit,",commander of a ukrainian artillery unit the commander of a ukrainian artillery unit,0.9080824851989746
,"the tobyhanna army depot, which specializes in logistics support and radar equipment for foreign allies such as ukraine, estimates that the company has a $2.4 billion dollar impact on the area and that it is the largest industrial employer in the region.",0,,Named_Organization,No,,tobyhanna army depot,0,,,0.0,,"officials at tobyhanna,the tobyhanna army depot, which specializes in logistics support and radar equipment for foreign allies such as ukraine",0.0,," officials at tobyhanna,the tobyhanna army depot, which specializes in logistics support and radar equipment for foreign allies such as ukraine",0.0
,"officials at tobyhanna estimate that its average annual salary is $30,000 higher than the average salary in northeastern pennsylvania, which is around $58,000 in 2021.",0,,Named_Organization,No,,tobyhanna army depot,0,,,0.0,,"officials at tobyhanna,the tobyhanna army depot, which specializes in logistics support and radar equipment for foreign allies such as ukraine",0.0,," officials at tobyhanna,the tobyhanna army depot, which specializes in logistics support and radar equipment for foreign allies such as ukraine",0.0
,"ukraine has said that it will need more ammunition from the united states and other allies, since russia is able to produce ammunition at a much faster rate.",0,,Named_Organization,No,,ukraine,0,,,0.0,,ukraine has said,0.0,, ukraine has said,0.0
,"the biden administration announced this month it would be sending an additional $250 million dollars worth of new military aid to ukraine, including air defense missiles and 155mm howitzer rounds.",0,,Documents,No,,biden administration,0,,,0.0,,the biden administration announced,0.0,, the biden administration announced,0.0
,workers at scranton are more concerned with local issues than international ones.,0,,Anonymous_Groups,No,,workers,0,,,0.0,,workers at scranton,0.0,, workers at scranton,0.0
