GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
,"on tuesday, the u.s. department of education (department) announced over $11 million in grants to support the recruitment and retention of bilingual and multilingual educators and provide high quality programming to native students in an effort to strengthen and revitalize native american languages.",0,,Named_Organization,No,,u.s. department of education,0,,,0,,,0,, ,0
,"this yearâs theme, âfighting for public education,â highlights how school communities are using the biden-harris administrationâs historic investments in public education to implement evidence-based strategies, accelerate academic success, and support student well-being.",0,,Named_Organization,No,,biden-harris administration,0,,,0,,,0,, ,0
,"they also support the revitalization of native american languages, a reflection of this administrationâs commitment to tribal sovereignty and consultation in education.â",0,,Named_Person,No,,miguel cardona,0,,,0,,,0,, ,0
,"this announcement comes as secretary cardona is embarking on his 2024 back to school bus tour with stops in wisconsin, illinois, indiana, michigan, and pennsylvania.",0,,Named_Person,No,,miguel cardona,0,,,0,,,0,, ,0
,todayâs announcements include $7.5 million in 13 new awards in the national professional development program (npd) to support educators of english learners.,0,,Documents,No,,,100,,,0,,,0,, ,0
,"the npd program provides grants to eligible institutions of higher education and public or private entities, in consortia with states or local educational agencies, to implement professional development activities that will improve language instruction for english learners.",0,,Documents,No,,,100,,,0,,,0,, ,0
,the program currently serves 94 entities throughout the nation.,0,,Documents,No,,,100,,,0,,,0,, ,0
,this 2024 cohort represents the first set of grantees under a new absolute priority to increase the number of bilingual or multilingual teachers through a grow-your-own (gyo) pre-service program that recruits teacher candidates who are bilingual or multilingual.,0,,Documents,No,,,100,,,0,,,0,, ,0
,"of the 13 entities funded, there are two hispanic serving institutions, one asian american and native american pacific islander-serving institution, and one native american-serving nontribal institution.",0,,Documents,No,,,100,,,0,,,0,, ,0
,"in addition, all entities have indicated their commitment to serving students from first-generation students and/or students from low-income backgrounds.",0,,Documents,No,,,100,,,0,,,0,, ,0
,"the department projects that these grantees will serve approximately 3,700 participants across nine states in four languages: navajo, sm'ã¡lgyax, spanish, and ute.",0,,Documents,No,,,100,,,0,,,0,, ,0
,the department also announced $3.7 million in grant funding for the native american language (nal@ed) projects.,0,,Documents,No,,,100,,,0,,,0,, ,0
,"a major emphasis of this program is to fund partial and full immersion programs, in addition to developing new or expanding existing language programs.",0,,Documents,No,,,100,,,0,,,0,, ,0
,there are over 200 tribal communities without living speakers making this critical funding even more important for the revitalization of native american languages.,0,,Documents,No,,,100,,,0,,,0,, ,0
,"in 2020, the oneida immersion school, featured on the bus tour, received a nal@ed award to serve 434 elementary students as part of their language nest expansion project (lnep).",0,,Documents,No,,,100,,,0,,,0,, ,0
,the 12 nal@ed grants will serve students across seven states.,0,,Documents,No,,,100,,,0,,,0,, ,0
,"projects will support language revitalization i: lakota, tlingit, numu, cherokee, yupâik, maskoke seminole, dinã© bizaad (central, western, and eastern dialects), unangam tunuu, northern paiute, and western shoshoni.",0,,Documents,No,,,100,,,0,,,0,, ,0
,"grantees will engage in a number of projects for native language revitalization, including developing proficiency benchmarks, hosting virtual cultural language summits, and summer immersion institutes.",0,,Documents,No,,,100,,,0,,,0,, ,0
