GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"“compared to communities your size, you are consistently higher,” baker, former commander of the vermont state police and one-time rutland city police chief, recently told local leaders of their figures.",,0,Named_Person,,No,jim baker,,0,"consultant, state public safety enhancement initiative",,0.0,"recounted at a recent public meeting.,former commander of the vermont state police and one-time rutland city police chief",,0.0,"consultant, state public safety enhancement initiative recounted at a recent public meeting.,former commander of the vermont state police and one-time rutland city police chief",,0.0
"“the disorder we are witnessing, especially in our downtown area, has many causes and impacts,” evans wrote the selectboard in a recent memorandum. “not all of these are criminal in nature.”",,0,Named_Person,,No,jeremy evans,,0,brattleboro assistant police chief,,0.0,"wrote the selectboard in a recent memorandum.,recently told the town selectboard.",,0.0,"brattleboro assistant police chief wrote the selectboard in a recent memorandum.,recently told the town selectboard.",,0.0
"in the case of people receiving no-trespass notices, offenders are barred from locations if their actions “significantly disrupt the ability to provide services,” the assistant police chief said in an interview.",,0,Named_Person,,No,jeremy evans,,0,brattleboro assistant police chief,,0.0,"wrote the selectboard in a recent memorandum.,recently told the town selectboard.",,0.0,"brattleboro assistant police chief wrote the selectboard in a recent memorandum.,recently told the town selectboard.",,0.0
"according to police, the brattleboro individual most reported (identified only as someone cited in 63 calls for the first half of this year) was acting criminally just 14% of the time.",,0,Named_Organization,,No,police,,0,,,0.0,,,0.0, ,,0.0
"authorities believe social services could help with other behavioral issues, although they note the person faces no-trespass notices at 19 locations.",,0,Anonymous_Groups,,No,authorities,,0,,,0.0,,,0.0, ,,0.0
"“this is something that we see in a lot of different jurisdictions,” robin joy, the crime research group’s statistical director, told local leaders at another meeting.",,0,Named_Person,,No,robin joy,,0,"crime research group’s statistical director,statistical director, crime research group",,0.0,,,0.0,"crime research group’s statistical director,statistical director, crime research group ",,0.0
"according to joy, brattleboro police calls vary from assaults at 1% to disorderly conduct at 65%.",,0,Named_Person,,No,robin joy,,0,"crime research group’s statistical director,statistical director, crime research group",,0.0,,,0.0,"crime research group’s statistical director,statistical director, crime research group ",,0.0
"but that’s challenging when “the no. 1 thing” the top 20 people are arrested for is trespassing at those places, the researcher added.",,0,Named_Person,,No,robin joy,,0,"crime research group’s statistical director,statistical director, crime research group",,0.0,,,0.0,"crime research group’s statistical director,statistical director, crime research group ",,0.0
"those who spoke said providers and police had yet to find an answer to the no-trespass question, although all expressed hope they could figure out ways to collaborate.",,0,Anonymous_Groups,,No,,,100,,,0.0,the latest selectboard meeting tuesday night.,,0.0, the latest selectboard meeting tuesday night.,,0.0
"“it was an epiphany,” baker said. “when you have 20 people who account for some 5% of calls for service and they’re getting passed from one agency to another, there’s not a level of accountability that needs to happen.”",,0,Named_Person,,No,jim baker,,0,"consultant, state public safety enhancement initiative",,0.0,"recounted at a recent public meeting.,former commander of the vermont state police and one-time rutland city police chief",,0.0,"consultant, state public safety enhancement initiative recounted at a recent public meeting.,former commander of the vermont state police and one-time rutland city police chief",,0.0
"sharing information, baker said, “is the first step in holding each other accountable for better outcomes.”",,0,Named_Person,,No,jim baker,,0,"consultant, state public safety enhancement initiative",,0.0,"recounted at a recent public meeting.,former commander of the vermont state police and one-time rutland city police chief",,0.0,"consultant, state public safety enhancement initiative recounted at a recent public meeting.,former commander of the vermont state police and one-time rutland city police chief",,0.0
"to that end, the brattleboro police department is creating a hotspot evaluation and analysis team to extend “in-depth data related to trends, problem locations, safety concerns, and high-volume users of town services,” evans said in his memo. “it is our hope that this data will provide organizations with more knowledge about where and when their services might be most effectively directed and promote discussion on how to best address concerns.”","""it is our hope that this data will provide organizations with more knowledge about where and when their services might be most effectively directed and promote discussion on how to best address concerns.""",99,Named_Person,Documents,No,jeremy evans,,0,brattleboro assistant police chief,,0.0,"wrote the selectboard in a recent memorandum.,recently told the town selectboard.",in his memo,0.35674330592155457,"brattleboro assistant police chief wrote the selectboard in a recent memorandum.,recently told the town selectboard.", in his memo,0.22999587655067444
"state consultants have urged authorities and agencies to expand their efforts regionally, noting that one of brattleboro’s most cited individuals also appears on police call logs in bennington and springfield.",,0,Anonymous_Groups,,No,state consuiltants,,0,,,0.0,,,0.0, ,,0.0
"“this points to a need,” joy said, “to collaborate beyond your borders.”",,0,Named_Person,,No,robin joy,,0,"crime research group’s statistical director,statistical director, crime research group",,0.0,,,0.0,"crime research group’s statistical director,statistical director, crime research group ",,0.0
