GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"u.s. customs and border protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",,0,Documents,,No,federal contracts,,0,,,0.0,the spending comes as the biden administration is facing increased political pressure — from leaders in the republican and democratic parties — to take action at the border after illegal crossings soared to record highs last year.,,0.0, the spending comes as the biden administration is facing increased political pressure — from leaders in the republican and democratic parties — to take action at the border after illegal crossings soared to record highs last year.,,0.0
privacy and human rights advocates also are asking for more transparency about the capabilities of the towers and are questioning why so much money is going toward monitoring migrants.,,0,Anonymous_Groups,,No,privacy and human rights advocates,,0,,,0.0,some of the towers can track movement miles away.,,0.0, some of the towers can track movement miles away.,,0.0
border patrol says capacity and personnel restraints at its facilities can cause delays in processing.,,0,Named_Organization,,No,border patrol,,0,,,0.0,,,0.0, ,,0.0
"the department of homeland security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.","the department of homeland security 'has also acknowledged the need for better coordination, communication, and oversight,' it said in its 2021 report on its border technology.",100,Named_Organization,Documents,No,dept of homeland security,department of homeland security,89,,,0.0,"parent organization,it said in its 2021 report on its border technology.","its parent organization,its 2021 report on its border technology",0.945914089679718," parent organization,it said in its 2021 report on its border technology."," its parent organization,its 2021 report on its border technology",0.945914089679718
"customs and border protection describes them on its website as “a partner that never sleeps, never needs to take a coffee break, never even blinks.”",,0,Named_Organization,,No,customs and border protection,,0,,,0.0,"powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",,0.0," powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",,0.0
"according to an anduril promotional video, the system alerts border agents on their devices when it detects an object and shows them an image highlighting the item.","according to an anduril promotional video, the system alerts border agents on their devices when it detects an object and shows them an image highlighting the item.",100,Named_Organization,Documents,No,anduril,anduril,100,,,0.0,,"an anduril official said in its promotion video,an anduril promotional video",0.0, ," an anduril official said in its promotion video,an anduril promotional video",0.0
"in the san diego area, border agents have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say.",,0,Anonymous_Groups,,No,border agents,,0,,,0.0,,,0.0, ,,0.0
"at least one state agency, the california coastal commission, has approved customs and border protection’s request to erect temporary surveillance towers in del mar, an affluent coastal town about 35 miles away from the border, and on the vandenberg air force base in santa barbara county, about 295 miles from the san ysidro border crossing. the agency noted those towers were “intended to detect and track illegal border activities.”",,0,Named_Organization,,No,california coastal commission,,0,,,0.0,"in recent years, customs and border protection has requested to install border surveillance equipment in areas away from the border.",,0.0," in recent years, customs and border protection has requested to install border surveillance equipment in areas away from the border.",,0.0
"on a recent episode of the border chronicles podcast, pinheiro questioned how some $1.4 billion allocated by the federal government to border agencies at the end of title 42 was spent.",,0,Named_Person,,No,erika pinheiro,,0,executive director of al otro lado,,0.0,"the department of homeland security has a budget of $103.2 billion, with an extra $4.7 billion in a southwest border contingency fund, for fiscal 2024.,on a recent episode of the border chronicles podcast,a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana.",,0.0,"executive director of al otro lado the department of homeland security has a budget of $103.2 billion, with an extra $4.7 billion in a southwest border contingency fund, for fiscal 2024.,on a recent episode of the border chronicles podcast,a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana.",,0.0
"gov. gavin newsom has said california cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall.","gov. gavin newsom has said california cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall.",100,Named_Person,Named_Organization,No,gavin newsom,gov. gavin newsom's office,63,gov.,,0.0,,"gov. gavin newsom has said,newsomâs office said",0.0,gov. ," gov. gavin newsom has said,newsomâs office said",1.0000001192092896
"the state allocated $150 million for the fiscal year ending this june for sheltering services for migrants. that money is “fully committed” for the year, a spokesman said.",,0,Named_Organization,,No,california state,,0,,,0.0,a spokesman said.,,0.0, a spokesman said.,,0.0
