GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"more than 930,000 travelers will funnel through sfo from thursday through tuesday, according to sfo spokesperson doug yakel.","more than 930,000 travelers will funnel through sfo from thursday through tuesday, according to sfo spokesperson doug yakel.",100,Named_Person,Named_Person,Yes,doug yakel,doug yakel,100,sfo spokesperson,sfo spokesperson,1.0,said by email,"according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.553587794303894,sfo spokesperson said by email,"sfo spokesperson according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.7321100234985352
"it’s also close to the number of travelers sfo saw in 2019, just months before the pandemic. this year’s prediction is 97% of what the airport handled five years ago, yakel said by email.","this yearâs prediction is 97% of what the airport handled five years ago, yakel said by email.",100,Named_Person,Named_Person,Yes,doug yakel,doug yakel,100,sfo spokesperson,sfo spokesperson,1.0,said by email,"according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.553587794303894,sfo spokesperson said by email,"sfo spokesperson according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.7321100234985352
"to make it on time, holiday travelers should arrive at the airport two hours before domestic flights and three hours before international ones, yakel said.","to make it on time, holiday travelers should arrive at the airport two hours before domestic flights and three hours before international ones, yakel said.",100,Named_Person,Named_Person,Yes,doug yakel,doug yakel,100,sfo spokesperson,sfo spokesperson,1.0,said by email,"according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.553587794303894,sfo spokesperson said by email,"sfo spokesperson according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.7321100234985352
united airlines advised passengers to leave even more time. the standard viewed one friday-morning boarding pass for a chicago-bound flight that warned of long security lines and recommended arriving three hours early.,united airlines advised passengers to leave even more time.,100,Named_Organization,Named_Organization,Yes,united airlines,united airlines,100,,,0.0,"the spokesperson shared a corrected advisory,the standard viewed one friday-morning boarding pass for a chicago-bound flight","united airlines advised passengers to leave even more time.,a united airlines spokesperson said,the spokesperson shared a corrected advisory",1.0," the spokesperson shared a corrected advisory,the standard viewed one friday-morning boarding pass for a chicago-bound flight"," united airlines advised passengers to leave even more time.,a united airlines spokesperson said,the spokesperson shared a corrected advisory",1.0
"a united airlines spokesperson said the three-hour warning was issued by mistake: somehow the company posted a years-old notice to the chicago-bound boarding pass. the spokesperson shared a corrected advisory that suggested passengers “arrive early to avoid delays,” and to get a head start by checking bags from home and leaving luggage in the bag drop shortcut area at the airport.",a united airlines spokesperson said the three-hour warning was issued by mistake: somehow the company posted a years-old notice to the chicago-bound boarding pass.,100,Named_Organization,Named_Organization,Yes,united airlines,united airlines,100,,,0.0,"the spokesperson shared a corrected advisory,the standard viewed one friday-morning boarding pass for a chicago-bound flight","united airlines advised passengers to leave even more time.,a united airlines spokesperson said,the spokesperson shared a corrected advisory",1.0," the spokesperson shared a corrected advisory,the standard viewed one friday-morning boarding pass for a chicago-bound flight"," united airlines advised passengers to leave even more time.,a united airlines spokesperson said,the spokesperson shared a corrected advisory",1.0
"yakel said sfo has not been advised of staffing woes for thursday, which was expected to be the busiest day of travel at the airport.","yakel said sfo has not been advised of staffing woes for thursday, which was expected to be the busiest day of travel at the airport.",100,Named_Person,Named_Person,Yes,doug yakel,doug yakel,100,sfo spokesperson,sfo spokesperson,1.0,said by email,"according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.553587794303894,sfo spokesperson said by email,"sfo spokesperson according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.7321100234985352
"“i have tsa pre, so that should make it a little easier,” said bay area resident katelin tharp, who on thursday was booted from an overbooked flight to boston, where she’s beginning her fifth year at northeastern university. she was ready to try again later. “so, i’ll be hanging out for a little bit.”","âi have tsa pre, so that should make it a little easier,â said bay area resident katelin tharp, who on thursday was booted from an overbooked flight to boston, where sheâs beginning her fifth year at northeastern university.",100,Named_Person,Named_Person,Yes,katelin tharp,katelin tharp,100,bay area resident,,0.0,who on thursday was booted from an overbooked flight to boston,"bay area resident katelin tharp, who on thursday was booted from an overbooked flight to boston, where sheâs beginning her fifth year at northeastern university",1.0000001192092896,bay area resident who on thursday was booted from an overbooked flight to boston," bay area resident katelin tharp, who on thursday was booted from an overbooked flight to boston, where sheâs beginning her fifth year at northeastern university",0.814926266670227
"“we’re sad since we just said goodbye to our one friend, and we don’t know if we’re ever going to see her again,” ellie mitchell, of the united kingdom, told the standard.","âweâre sad since we just said goodbye to our one friend, and we donât know if weâre ever going to see her again,â ellie mitchell, of the united kingdom, told the standard.",100,Named_Person,Named_Person,Yes,ellie mitchell,ellie mitchell,100,,,0.0,"they had zigzagged across the country by plane — highlights included stops in florida, nashville, and lake tahoe — after working together at a new york summer camp.","ellie mitchell, of the united kingdom",0.22033348679542542," they had zigzagged across the country by plane — highlights included stops in florida, nashville, and lake tahoe — after working together at a new york summer camp."," ellie mitchell, of the united kingdom",0.22033348679542542
"parking at airport garages will be in short supply this weekend, so travelers who want to leave cars at sfo should reserve spaces online as soon as possible, yakel said.","to make it on time, holiday travelers should arrive at the airport two hours before domestic flights and three hours before international ones, yakel said.",100,Named_Person,Named_Person,Yes,doug yakel,doug yakel,100,sfo spokesperson,sfo spokesperson,1.0,said by email,"according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.553587794303894,sfo spokesperson said by email,"sfo spokesperson according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.7321100234985352
"there are no major projects on the freeways near sfo, so with a bit of luck, drivers headed to the airport shouldn’t face major delays, caltrans officials said.","there are no major projects on the freeways near sfo, so with a bit of luck, drivers headed to the airport shouldnât face major delays, caltrans officials said.",100,Named_Organization,Named_Organization,Yes,caltrans,caltrans,100,caltrans officials,,0.0,,caltrans officials said,0.0,caltrans officials , caltrans officials said,0.8859819769859314
,"the spokesperson shared a corrected advisory that suggested passengers âarrive early to avoid delays,â and to get a head start by checking bags from home and leaving luggage in the bag drop shortcut area at the airport.",0,,Named_Organization,No,,united airlines,0,,,0.0,,"united airlines advised passengers to leave even more time.,a united airlines spokesperson said,the spokesperson shared a corrected advisory",0.0,," united airlines advised passengers to leave even more time.,a united airlines spokesperson said,the spokesperson shared a corrected advisory",0.0
,"parking at airport garages will be in short supply this weekend, so travelers who want to leave cars at sfo should reserve spaces online as soon as possible, yakel said.",0,,Named_Person,No,,doug yakel,0,,sfo spokesperson,0.0,,"according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.0,,"sfo spokesperson according to sfo spokesperson doug yakel,yakel said by email,yakel said",0.0
,the standard viewed one friday-morning boarding pass for a chicago-bound flight that warned of long security lines and recommended arriving three hours early.,0,,Documents,No,,,100,,,0.0,,the standard viewed one friday-morning boarding pass for a chicago-bound flight that warned of long security lines and recommended arriving three hours early.,0.0,, the standard viewed one friday-morning boarding pass for a chicago-bound flight that warned of long security lines and recommended arriving three hours early.,0.0
