GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
the council approved that motion and called for a study to “conclude within 3 months.”,,0,Named_Organization,,No,l.a. city council,,0,,,0,,,0.0, ,,0.0
"the report recommends considering changing which version of the consumer price index is used to calculate allowable increased to one that excludes housing costs, shown as ""less shelter"" in the chart above.",,0,Documents,,No,economic roundtable,,0,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"daniel yukelson with the apartment association of greater los angeles pointed to recent data from the national apartment association, a trade group for property owners, concluding that california landlords earn 7 cents of profit on average for every dollar of rent.","daniel yukelson with the apartment association of greater los angeles pointed to recent data from the national apartment association, a trade group for property owners, concluding that california landlords earn 7 cents of profit on average for every dollar of rent.",100,Named_Person,Documents,No,daniel yukelson,national apartment association,36,,,0,daniel yukelson with the apartment association of greater los angeles.,"recent data from the national apartment association, a trade group for property owners",0.46971753239631653, daniel yukelson with the apartment association of greater los angeles.," recent data from the national apartment association, a trade group for property owners",0.46971753239631653
tenant advocates took a very different view of the report. they said it correctly identifies problems with l.a. rent control and validates their demands for stronger limits.,,0,Anonymous_Groups,,No,tenant advocates,,0,,,0,,,0.0, ,,0.0
tenant advocates have called for a 3% ceiling on annual rent hikes and elimination of the 2% surcharge for landlords who provide gas and electricity. they point to other l.a.-area cities that currently limit rent increases to less than 3% with no add-ons for utilities.,,0,Anonymous_Groups,,No,tenant advocates,,0,,,0,,,0.0, ,,0.0
"when laist first requested the report, officials told a reporter the study was not subject to disclosure under the california public records act, saying there was an exemption for “deliberative process.”","when laist first requested the report, officials told a reporter the study was not subject to disclosure under the california public records act, saying there was an exemption for âdeliberative process.â",100,Anonymous_Groups,Named_Organization,No,city's housing officials,l.a. housing department,43,,,0,the city’s housing officials have been in possession of the economic roundtable report since may.,"they,officials,housing department officials",0.4202803075313568, the city’s housing officials have been in possession of the economic roundtable report since may.," they,officials,housing department officials",0.4202803075313568
"sharon sandow, a spokesperson for the l.a. housing department, told laist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release.","sharon sandow, a spokesperson for the l.a. housing department, told laist last week the document was still a âdraft report,â and they didn't have a specific date lined up for its release.",100,Named_Person,Named_Organization,No,"sharon sandow, spokesperson, l.a. housing department",l.a. housing department,61,,,0,said in an email,"they,officials,housing department officials",0.237296462059021, said in an email," they,officials,housing department officials",0.237296462059021
"by the end of last week, sandow sent laist a version of the report she described as ""final.""","by the end of last week, sandow sent laist a version of the report she described as ""final.""",100,Named_Person,Named_Organization,No,"sharon sandow, spokesperson, l.a. housing department",l.a. housing department,61,,,0,said in an email,"they,officials,housing department officials",0.237296462059021, said in an email," they,officials,housing department officials",0.237296462059021
but landlord advocates say some property owners have yet to fully recover from the pandemic. they now worry about the potential cost of proposals to remove gas stoves and install air conditioners.,,0,Anonymous_Groups,,No,landlord advocates,,0,,,0,,,0.0, ,,0.0
"some l.a. city council members have floated the idea of establishing different rent control rules for “mom and pop” landlords and larger, corporate landlords.",,0,Anonymous_Groups,,No,l.a. city council members,,0,,,0,,,0.0, ,,0.0
"soto-martinez, one of the council members who requested the report be commissioned — has already called for capping increases at 3%.",,0,Named_Person,,No,soto-martinez,,0,city council member,,0,in an email reacting to the economic roundtable report,,0.0,city council member in an email reacting to the economic roundtable report,,0.0
