GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"gov. gavin newsom on tuesday declared a state of emergency for the city of rancho palos verdes ""to protect public safety amid ongoing land movement that has resulted in disrupted utility services and evacuation warnings for impacted residents.""",,0,Named_Person,,No,gavin newsom,,0,governor,,0.0,,,0.0,governor ,,0.0
"in february, rancho palos verdes mayor john cruikshank said a state of emergency declaration from the governor would allow them to bypass state permit requirements for repair efforts.","in february, rancho palos verdes mayor john cruikshank said a state of emergency declaration from the governor would allow them to bypass state permit requirements for repair efforts.",100,Named_Person,Named_Person,Yes,john cruikshank,john cruikshank,100,mayor,"mayor,mayor of rancho palos verdes",1.0,,the citys mayor,0.0,mayor ,"mayor,mayor of rancho palos verdes the citys mayor",1.0
a spokesperson for southern california edison on monday said the power outages will impact some homes longer than others: they say 20 will be without power indefinitely and 38 will be without power for one to three weeks. the rest were slated to be without power for 24 hours.,a spokesperson for southern california edison on monday said the power outages will impact some homes longer than others: they say 20 will be without power indefinitely and 38 will be without power for one to three weeks.,100,Named_Organization,Anonymous_Groups,No,southern california edison,,0,,spokesperson,0.0,many impacted residents have purchased generators so they can stay on their properties despite power outages.,spokesperson for southern california edison,0.19017572700977325, many impacted residents have purchased generators so they can stay on their properties despite power outages.,spokesperson spokesperson for southern california edison,0.19328449666500092
"on thursday, socalgas announced that it was shutting off gas service to additional 29 homes in the western seaview area and another 25 homes in the portuguese bend beach club starting at 3 p.m. friday. the shut-offs are expected to last indefinitely, the utility added.","on thursday, socalgas announced that it was shutting off gas service to additional 29 homes in the western seaview area and another 25 homes in the portuguese bend beach club starting at 3 p.m. friday.",100,Named_Organization,Named_Organization,Yes,socalgas,socalgas,100,,,0.0,,,0.0, , ,0.0
"“the land movement has created a dangerous situation, and edison is deciding to disconnect to keep that community safe,” said jim hanggi, a spokesperson for the utility. “it is a fluid situation and we’re working on solutions to keep the power flowing but as conditions change we’ll need to adjust to keep the community safe.”","the land movement has created a dangerous situation, and edison is deciding to disconnect to keep that community safe, said jim hanggi, a spokesperson for the utility.",100,Named_Person,Named_Person,Yes,jim hanggi,jim hanggi,100,"spokesperson, southern california edison",spokesperson,1.0,,a spokesperson for the utility,0.0,"spokesperson, southern california edison ",spokesperson a spokesperson for the utility,0.771350622177124
"impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as they’ve been displaced in recent months and watched their community dramatically change due to the land movement.","impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as theyve been displaced in recent months and watched their community dramatically change due to the land movement.",100,Anonymous_Groups,Anonymous_Groups,Yes,,impacted residents,0,,,0.0,,"many of whom are older, have disabilities and bought their homes decades ago, have been displaced in recent months",0.0, ," many of whom are older, have disabilities and bought their homes decades ago, have been displaced in recent months",0.0
some say they weren’t given sufficient warning about the power shutoffs and aren’t sure where to go.,some say they werent given sufficient warning about the power shutoffs and arent sure where to go.,98,Anonymous_Groups,Anonymous_Groups,Yes,impacted residents,impacted residents,100,,,0.0,"impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as they’ve been displaced in recent months and watched their community dramatically change due to the land movement.","many of whom are older, have disabilities and bought their homes decades ago, have been displaced in recent months",1.0000001192092896," impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as they’ve been displaced in recent months and watched their community dramatically change due to the land movement."," many of whom are older, have disabilities and bought their homes decades ago, have been displaced in recent months",1.0000001192092896
"gordon leon told laist he plans to move into a tiny home on his property and bought four generators to power it. he said he’s had no gas for weeks now, but water is still running. the power in his house has been shut off indefinitely, so his plan is to move off the grid.",gordon leon told laist he plans to move into a tiny home on his property and bought four generators to power it.,100,Named_Person,Named_Person,Yes,gordon leon,gordon leon,100,,,0.0,others plan to stay.,impacted resident,0.17030808329582214, others plan to stay., impacted resident,0.17030808329582214
"leon said he and his neighbors are just trying to ""figure out how to survive.” some, he said, are getting ready to leave permanently.","some, he said, are getting ready to leave permanently.",100,Named_Person,Named_Person,Yes,gordon leon,gordon leon,100,,,0.0,others plan to stay.,impacted resident,0.17030808329582214, others plan to stay., impacted resident,0.17030808329582214
"leon doesn't want to leave his neighborhood because he loves its beauty and that he gets to look at the ocean every day, he said.","leon doesn't want to leave his neighborhood because he loves its beauty and that he gets to look at the ocean every day, he said.",100,Named_Person,Named_Person,Yes,gordon leon,gordon leon,100,,,0.0,others plan to stay.,impacted resident,0.17030808329582214, others plan to stay., impacted resident,0.17030808329582214
a spokesperson for southern california edison told laist that the utility is not providing generators because they feel the ground is too unstable for that to be a long-term solution.,a spokesperson for southern california edison told laist that the utility is not providing generators because they feel the ground is too unstable for that to be a long-term solution.,100,Named_Organization,Anonymous_Groups,No,southern california edison,,0,,spokesperson,0.0,many impacted residents have purchased generators so they can stay on their properties despite power outages.,spokesperson for southern california edison,0.19017572700977325, many impacted residents have purchased generators so they can stay on their properties despite power outages.,spokesperson spokesperson for southern california edison,0.19328449666500092
"the city’s mayor, john cruikshank, told laist on monday that southern california edison should have done more earlier to transition residents off grid and prevent additional outages. cruikshank said he’s working with private energy companies — and that he has even reached out to elon musk — to figure out how to shift those residents off the grid longer-term.","the citys mayor, john cruikshank, told laist on monday that southern california edison should have done more earlier to transition residents off grid and prevent additional outages.",100,Named_Person,Named_Person,Yes,john cruikshank,john cruikshank,100,mayor,"mayor,mayor of rancho palos verdes",1.0,,the citys mayor,0.0,mayor ,"mayor,mayor of rancho palos verdes the citys mayor",1.0
"“we’re hearing that our residents want to stay in their homes, and we're doing everything we can to keep them in their homes,” cruikshank said. “we're going to do everything we can to push the governor and the federal government to provide them funds.”","were hearing that our residents want to stay in their homes, and we're doing everything we can to keep them in their homes, cruikshank said.",100,Named_Person,Named_Person,Yes,john cruikshank,john cruikshank,100,mayor,"mayor,mayor of rancho palos verdes",1.0,,the citys mayor,0.0,mayor ,"mayor,mayor of rancho palos verdes the citys mayor",1.0
the city states on its website that it is working to identify “hotels and other accommodations that can offer discounted rates for residents.”,,0,Named_Organization,,No,rancho palos verdes city,,0,,,0.0,,,0.0, ,,0.0
"on sunday, southern california edison officials said they will provide a vehicle to serve people who need to charge devices or get information. that customer care vehicle will be parked on narcissa drive at the pepper wood gate, starting sunday through tuesday. the hours of operation are from 10 a.m. to 6 p.m.","on sunday, southern california edison officials said they will provide a vehicle to serve people who need to charge devices or get information.",100,Named_Organization,Named_Organization,Yes,southern california edison,southern california edison,100,,,0.0,many impacted residents have purchased generators so they can stay on their properties despite power outages.,,0.0, many impacted residents have purchased generators so they can stay on their properties despite power outages., ,0.0
,"the shut-offs are expected to last indefinitely, the utility added.",0,,Named_Organization,No,,socalgas,0,,,0.0,,,0.0,, ,0.0
,"that customer care vehicle will be parked on narcissa drive at the pepper wood gate, starting sunday through tuesday.",0,,Named_Organization,No,,southern california edison,0,,,0.0,,,0.0,, ,0.0
,the hours of operation are from 10 a.m. to 6 p.m.,0,,Named_Organization,No,,southern california edison,0,,,0.0,,,0.0,, ,0.0
,"he said hes had no gas for weeks now, but water is still running.",0,,Named_Person,No,,gordon leon,0,,,0.0,,impacted resident,0.0,, impacted resident,0.0
,"the power in his house has been shut off indefinitely, so his plan is to move off the grid.",0,,Named_Person,No,,gordon leon,0,,,0.0,,impacted resident,0.0,, impacted resident,0.0
,"leon said he and his neighbors are just trying to ""figure out how to survive.",0,,Named_Person,No,,gordon leon,0,,,0.0,,impacted resident,0.0,, impacted resident,0.0
,it is a fluid situation and were working on solutions to keep the power flowing but as conditions change well need to adjust to keep the community safe.,0,,Named_Person,No,,jim hanggi,0,,spokesperson,0.0,,a spokesperson for the utility,0.0,,spokesperson a spokesperson for the utility,0.0
,cruikshank said hes working with private energy companies  and that he has even reached out to elon musk  to figure out how to shift those residents off the grid longer-term.,0,,Named_Person,No,,john cruikshank,0,,"mayor,mayor of rancho palos verdes",0.0,,the citys mayor,0.0,,"mayor,mayor of rancho palos verdes the citys mayor",0.0
,we're going to do everything we can to push the governor and the federal government to provide them funds.,0,,Named_Person,No,,john cruikshank,0,,"mayor,mayor of rancho palos verdes",0.0,,the citys mayor,0.0,,"mayor,mayor of rancho palos verdes the citys mayor",0.0
