GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
,its outreach team reports contact with 159 such individuals so far this year,0,,Named_Organization,No,,groundworks collaborative,0,,,0.0,,nonprofit,0.0,, nonprofit,0.0
,were trying to get everything we have out to the service providers so that they can use that data to inform their decision-making.,0,,Named_Person,No,,jeremy evans,0,,"brattleboro assistant police chief,assistant police chief",0.0,,,0.0,,"brattleboro assistant police chief,assistant police chief ",0.0
,not all of these are criminal in nature.,0,,Named_Person,No,,jeremy evans,0,,"brattleboro assistant police chief,assistant police chief",0.0,,,0.0,,"brattleboro assistant police chief,assistant police chief ",0.0
,we all understand were upholding these out of respect for each other.,0,,Named_Person,No,,libby bennett,0,,groundworks executive director,0.0,,,0.0,,groundworks executive director ,0.0
,"we are so straight out, working our tails off  and we cant do this without the police.",0,,Named_Person,No,,christine allen,0,,executive director of turning point of windham county,0.0,,,0.0,,executive director of turning point of windham county ,0.0
,it was an epiphany.,0,,Named_Person,No,,jim baker,0,,former commander of the vermont state police and one-time rutland city police chief,0.0,,consultant for a state public safety enhancement initiative,0.0,,former commander of the vermont state police and one-time rutland city police chief consultant for a state public safety enhancement initiative,0.0
,we were looking at real information that made us have some quite difficult conversations.,0,,Named_Person,No,,daniel quipp,0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action,0.0,,,0.0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action ,0.0
,"what can we do as a group of people who are working together to try to make a better, safer brattleboro to actually meet that persons needs?",0,,Named_Person,No,,daniel quipp,0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action,0.0,,,0.0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action ,0.0
,"we are so straight out, working our tails off  and we cant do this without the police.",0,,Anonymous_Groups,No,,area agencies,0,,,0.0,,,0.0,, ,0.0
,jaws dropped.,0,,Anonymous_Groups,No,,,100,,,0.0,,a consultant for a state public safety enhancement initiative,0.0,, a consultant for a state public safety enhancement initiative,0.0
