GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
some trans voters have expressed confusion and fear of discrimination at the ballot box that could discourage them from participating in public life.,,0,Anonymous_Groups,,No,trans voters,,0,,,0.0,,,0.0, ,,0.0
"anti-transgender rhetoric was front and center at the republican national convention in july, and trump has taken to verbally targeting transgender people in his campaign.",,0,Documents,,No,19th news,,0,,,0.0,,,0.0, ,,0.0
he described democratic vice presidential nominee tim walz recently as “very heavy into the transgender world.”,,0,Named_Person,,No,former president,,0,,,0.0,"anti-transgender rhetoric was front and center at the republican national convention in july, and trump has taken to verbally targeting transgender people in his campaign.",,0.0," anti-transgender rhetoric was front and center at the republican national convention in july, and trump has taken to verbally targeting transgender people in his campaign.",,0.0
"an analysis released in august of respondents to the 2022 u.s. transgender survey, widely seen as the most comprehensive study of binary and nonbinary transgender americans, found that voting-eligible trans people had cast ballots in the last presidential election at a higher rate than the u.s. population. the study included more than 92,000 respondents, including more than 84,000 adults who were 18 and older.",,0,Documents,,No,2022 u.s. transgender survey,,0,,,0.0,,,0.0, ,,0.0
"forcing a person to show identification that does not align with their gender identity could out them to people in their community, as lucas cameron-vaughn, an attorney for the aclu of tennessee, explained.",,0,Named_Person,,No,lucas cameron-vaughn,,0,"attorney, aclu of tennessee",,0.0,"those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",,0.0,"attorney, aclu of tennessee those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",,0.0
"last year, tennessee gov. bill lee, a republican, signed a bill into law that defines sex as “determined by anatomy and genetics existing at the time of birth.”",,0,Documents,,No,bill,,0,,,0.0,,,0.0, ,,0.0
"the aclu sued the agency for discrimination, claiming the rule was adopted illegally because it didn’t follow proper administrative procedure.",,0,Named_Organization,,No,aclu tennessee,,0,,,0.0,,,0.0, ,,0.0
"like with other laws targeting transgender people, including bans on transgender student-athletes from participating in women’s sports, politicians supporting these policies frame them as protecting cisgender women.",,0,Anonymous_Groups,,No,politicians,,0,,,0.0,,,0.0, ,,0.0
"the full impact of these laws amid new and evolving voter identification laws is not yet clear, in part because of how recent they are — and that, experts say, could mask their harm.",,0,Anonymous_Groups,,No,experts,,0,,,0.0,,,0.0, ,,0.0
"in florida, which has emerged as a national epicenter of policies targeting lgbtq+ people in recent years, the state’s department of highway safety and motor vehicles issued a new regulation barring residents from updating their gender identity on their drivers’ license.",,0,Documents,,No,regulation,,0,,,0.0,,,0.0, ,,0.0
