GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"about nine months ago, the two men agreed he could withhold rent until repairs were made, he said.","about nine months ago, the two men agreed he could withhold rent until repairs were made, he said.",100,Named_Person,Named_Person,Yes,bryant woods,bryant woods,100,,,0.0,"one day last fall, bryant woods’ rotted-out flooring opened up beneath his 11-year-old daughter. major leaks in the rental home had allowed mold to thrive and rot to set in. in the winters, he was forced to use space heaters or his electric oven to stay warm since the heat didn’t work; for years, woods’ relationship with his longtime landlord has been deteriorating.","bryant woodsâ rotted-out flooring opened up beneath his 11-year-old daughter; major leaks in the rental home had allowed mold to thrive and rot to set in; in the winters, he was forced to use space heaters or his electric oven to stay warm since the heat didnât work; for years, woodsâ relationship with his longtime landlord has been deteriorating.",0.9957351684570312," one day last fall, bryant woods’ rotted-out flooring opened up beneath his 11-year-old daughter. major leaks in the rental home had allowed mold to thrive and rot to set in. in the winters, he was forced to use space heaters or his electric oven to stay warm since the heat didn’t work; for years, woods’ relationship with his longtime landlord has been deteriorating."," bryant woodsâ rotted-out flooring opened up beneath his 11-year-old daughter; major leaks in the rental home had allowed mold to thrive and rot to set in; in the winters, he was forced to use space heaters or his electric oven to stay warm since the heat didnât work; for years, woodsâ relationship with his longtime landlord has been deteriorating.",0.9957351684570312
"he couldn’t prove his missed rent payments were part of a verbal agreement, so the judge granted the property owner’s request and told woods his family had 10 days to move.",,0,Anonymous_Person,,No,judge,,0,,,0.0,,,0.0, ,,0.0
"the cash didn’t make it to mals until february 2024, due to problems with how the county commission resolution was originally drafted, henderson said.","but receiving the money from the county turned into an adventure. the cash didnât make it to mals until february 2024, due to problems with how the county commission resolution was originally drafted, henderson said. by then, ettingoff was no longer with mals, and the interim executive director, loyce lambert ryan, was dealing with the fallout of a major cyber attack. ultimately, mals wasnât able to launch the program in earnest until june..recently, mals worked with a woman who was living in a house that âshould not be lived in by anyoneâ and was starting to fall behind on rent, henderson said. it seemed like a case headed toward an eviction for the tenant, a code violation for the landlord or both. but with malsâ help, the landlord is making repairs, and the tenant is using some leftover rental assistance funds to catch up on rent.",100.0,Named_Person,Named_Person,Yes,deborah henderson,deborah henderson,100,judge,judge,1.0000001192092896,"to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",one of the courtâs judges,0.9553031921386719,"judge to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",judge one of the courtâs judges,0.9151142835617065
but henderson has been happy with the results since then.,,0,Named_Person,,No,deborah henderson,,0,judge,,0.0,"to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",,0.0,"judge to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",,0.0
"recently, mals worked with a woman who was living in a house that “should not be lived in by anyone” and was starting to fall behind on rent, henderson said.",,0,Named_Person,,No,deborah henderson,,0,judge,,0.0,"to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",,0.0,"judge to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",,0.0
though the program has only helped a couple of tenants so far — not 300 — henderson believes it’s already proving its value.,,0,Named_Person,,No,deborah henderson,,0,judge,,0.0,"to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",,0.0,"judge to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",,0.0
"there are no income limits or income requirements, if you’re a tenant who is having trouble with your landlord, you need to give us a call. … if you’re a landlord and you have a troublesome tenant … give us a call.","âthere are no income limits or income requirements,â henderson told a wlok-am audience earlier this summer. âif youâre a tenant who is having trouble with your landlord, you need to give us a call. â¦ if youâre a landlord and you have a troublesome tenant â¦ give us a call.â",100,Named_Person,Named_Person,Yes,deborah henderson,deborah henderson,100,judge,judge,1.0000001192092896,"to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",one of the courtâs judges,0.9553031921386719,"judge to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",judge one of the courtâs judges,0.9151142835617065
"nicole grida, the new mals ceo, said her team has started creating marketing materials for the program, building partnerships with local nonprofits and screening folks who call in for other services to see if they will fit the program’s criteria, which has resulted in many promising leads.",,0,Named_Person,,No,nicole grida,,0,"ceo, mals",,0.0,"its leaders are scheduled to present to the county commission at the end of 2024, in hopes they can receive additional county funding after this first $240,000 runs out in february 2025.",,0.0,"ceo, mals its leaders are scheduled to present to the county commission at the end of 2024, in hopes they can receive additional county funding after this first $240,000 runs out in february 2025.",,0.0
"for the program to succeed, grida said raising greater awareness will be key, as most memphians it could help don’t yet know it exists.","for the program to succeed, grida said raising greater awareness will be key, as most memphians it could help donât yet know it exists.",100,Named_Person,Named_Person,Yes,nicole grida,nicole grida,100,"ceo, mals",mals ceo,0.7362748384475708,"its leaders are scheduled to present to the county commission at the end of 2024, in hopes they can receive additional county funding after this first $240,000 runs out in february 2025.",the new mals ceo,0.2064691185951233,"ceo, mals its leaders are scheduled to present to the county commission at the end of 2024, in hopes they can receive additional county funding after this first $240,000 runs out in february 2025.",mals ceo the new mals ceo,0.6331812143325806
"woods’ case, for instance, sounded like a perfect fit for mediation, henderson said, if only they’d found him before the eviction was filed.","woodsâ case, for instance, sounded like a perfect fit for mediation, henderson said, if only theyâd found him before the eviction was filed.",100,Named_Person,Named_Person,Yes,deborah henderson,deborah henderson,100,judge,judge,1.0000001192092896,"to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",one of the courtâs judges,0.9553031921386719,"judge to reduce such evictions, one of the court’s judges, deborah henderson; shelby county commissioner erika sugarmon; and cindy ettingoff, then-ceo of memphis area legal services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.,to drum up more business, henderson and mals attorney cedric harris, who is leading the program, have been spending a few nights and weekends this summer speaking to churches, on radio shows and at other events.",judge one of the courtâs judges,0.9151142835617065
